pidlink,sex,age
187040007,1.0,37.0
187040009,3.0,36.0
187044101,1.0,44.0
187044201,1.0,40.0
187044301,1.0,42.0
187050001,3.0,48.0
187050002,3.0,27.0
187050003,1.0,19.0
187050006,1.0,53.0
187060001,1.0,62.0
187060002,3.0,48.0
187060003,1.0,29.0
187060004,3.0,21.0
187065104,3.0,26.0
187070001,1.0,56.0
187070002,3.0,55.0
187070004,3.0,27.0
187075101,1.0,30.0
187080002,3.0,58.0
187080004,1.0,32.0
187080005,3.0,25.0
187080007,1.0,29.0
187090002,3.0,72.0
187090003,1.0,36.0
187090004,3.0,31.0
187090005,3.0,39.0
187094102,3.0,36.0
187100003,1.0,37.0
187100006,3.0,15.0
187110001,1.0,56.0
187110002,3.0,51.0
187110003,1.0,28.0
187110004,3.0,22.0
187120001,1.0,70.0
187120002,3.0,66.0
187130003,1.0,45.0
187130004,1.0,39.0
187130006,3.0,47.0
187130007,3.0,19.0
187132102,3.0,38.0
187140001,1.0,65.0
187140003,3.0,42.0
187140005,1.0,32.0
187140007,1.0,44.0
187140008,3.0,16.0
187143208,3.0,32.0
187150001,1.0,61.0
187150003,1.0,37.0
187150004,1.0,35.0
187150005,1.0,30.0
187150007,3.0,31.0
187154202,3.0,30.0
187160001,1.0,54.0
187160002,3.0,43.0
187160003,1.0,21.0
187160004,3.0,17.0
187170001,1.0,68.0
187170002,3.0,60.0
187170003,3.0,40.0
187170004,1.0,39.0
187170005,3.0,33.0
187170006,3.0,28.0
187175102,3.0,29.0
187175203,1.0,32.0
187180002,3.0,51.0
187180005,1.0,60.0
187190003,3.0,51.0
187190004,1.0,45.0
187190005,1.0,25.0
187193102,3.0,43.0
187193103,3.0,20.0
187193104,1.0,16.0
187200001,1.0,79.0
187200002,1.0,52.0
187200003,3.0,46.0
187203101,1.0,48.0
187203104,1.0,16.0
187410001,1.0,45.0
187410002,3.0,44.0
187410003,1.0,45.0
187410005,1.0,20.0
187412113,3.0,36.0
188030001,1.0,45.0
188030002,3.0,44.0
188030003,3.0,22.0
188030004,1.0,16.0
188035101,1.0,31.0
188040001,3.0,74.0
188040002,3.0,48.0
188040005,1.0,42.0
188040006,1.0,46.0
188040008,3.0,19.0
188044202,3.0,32.0
188050001,1.0,54.0
188050002,3.0,55.0
188050003,1.0,24.0
188060001,1.0,64.0
188060002,3.0,67.0
188060003,3.0,46.0
188060005,1.0,40.0
188060007,3.0,26.0
188060008,1.0,25.0
188060009,1.0,21.0
188060010,1.0,49.0
188060011,1.0,19.0
188060012,1.0,53.0
188064101,1.0,71.0
188064303,1.0,26.0
188065102,3.0,39.0
188065103,1.0,17.0
188080001,1.0,63.0
188080002,3.0,61.0
188080003,3.0,37.0
188080004,3.0,36.0
188080005,1.0,26.0
188080006,1.0,43.0
188080007,1.0,37.0
188083103,1.0,17.0
188083105,3.0,42.0
188083202,3.0,42.0
188083203,3.0,17.0
188085101,1.0,43.0
188085201,1.0,32.0
188090001,1.0,57.0
188090002,3.0,59.0
188090003,3.0,35.0
188090004,3.0,31.0
188090006,1.0,35.0
188100002,3.0,62.0
188100003,1.0,41.0
188100004,1.0,38.0
188104102,3.0,39.0
188104202,3.0,42.0
188110002,3.0,88.0
188110004,1.0,45.0
188120003,3.0,41.0
188120004,1.0,45.0
188120005,1.0,31.0
188120006,3.0,29.0
188121104,1.0,15.0
188130001,1.0,49.0
188130002,3.0,38.0
188130003,3.0,21.0
188140002,3.0,69.0
188140004,3.0,43.0
188140005,1.0,36.0
188140007,3.0,45.0
188143101,1.0,45.0
188144102,3.0,37.0
188150001,1.0,49.0
188150002,3.0,45.0
188150003,1.0,24.0
188150004,3.0,22.0
188150005,1.0,19.0
188160001,1.0,51.0
188160002,3.0,55.0
188160003,1.0,30.0
188160004,3.0,22.0
188180002,3.0,57.0
188180003,3.0,38.0
188180006,1.0,40.0
188180007,1.0,17.0
188180008,1.0,17.0
188190001,1.0,59.0
188190002,3.0,46.0
188190003,1.0,22.0
188190004,3.0,42.0
188190005,1.0,31.0
188190007,3.0,22.0
188194101,1.0,46.0
188194103,1.0,16.0
188200003,1.0,48.0
188200005,3.0,63.0
189030003,3.0,46.0
189030005,1.0,30.0
189030006,3.0,31.0
189033101,1.0,53.0
189035101,1.0,39.0
189060002,3.0,73.0
189060006,1.0,41.0
189060007,3.0,40.0
189080001,1.0,66.0
189080002,3.0,63.0
189080005,1.0,31.0
189080009,3.0,67.0
189080014,3.0,32.0
189090004,1.0,53.0
189090011,3.0,50.0
189090012,3.0,15.0
189110001,1.0,52.0
189110002,3.0,52.0
189110003,1.0,29.0
189110004,3.0,20.0
189110005,3.0,27.0
189120001,1.0,71.0
189124102,3.0,60.0
189124103,1.0,28.0
189130003,1.0,44.0
189130004,3.0,37.0
189130005,1.0,62.0
189130006,1.0,31.0
189130008,1.0,42.0
189130011,1.0,50.0
189131102,3.0,53.0
189131103,1.0,23.0
189131104,3.0,22.0
189133204,1.0,16.0
189133310,3.0,34.0
189134102,3.0,39.0
189150002,3.0,58.0
189150004,3.0,35.0
189150005,1.0,23.0
189150007,3.0,34.0
189150008,1.0,15.0
189154101,1.0,44.0
189155201,1.0,33.0
189160002,3.0,73.0
189160003,1.0,42.0
189160004,1.0,39.0
189163102,3.0,36.0
189163202,3.0,35.0
189163203,1.0,15.0
189170001,1.0,44.0
189170002,3.0,34.0
189180001,1.0,93.0
189180004,1.0,30.0
189180008,3.0,33.0
189190001,3.0,71.0
189190002,3.0,42.0
189190003,1.0,31.0
189190004,3.0,17.0
190020004,1.0,49.0
190020006,3.0,59.0
190020007,1.0,31.0
190020009,1.0,58.0
190023202,3.0,48.0
190023203,1.0,15.0
190023204,3.0,21.0
190025103,3.0,28.0
190030005,3.0,16.0
190030006,1.0,64.0
190030007,3.0,54.0
190040002,3.0,51.0
190040007,1.0,53.0
190040008,1.0,16.0
190050002,3.0,74.0
190050003,3.0,50.0
190050005,3.0,44.0
190050006,1.0,43.0
190050008,3.0,38.0
190050009,3.0,36.0
190050010,1.0,34.0
190050011,1.0,44.0
190050012,3.0,19.0
190050016,3.0,26.0
190053103,3.0,17.0
190053204,1.0,44.0
190054301,1.0,39.0
190080002,3.0,66.0
190080003,3.0,46.0
190080004,1.0,44.0
190080005,3.0,41.0
190080007,1.0,37.0
190080008,1.0,33.0
190080009,1.0,25.0
190080010,1.0,17.0
190080011,3.0,15.0
190080012,3.0,35.0
190080017,3.0,32.0
190083101,1.0,43.0
190083103,1.0,20.0
190083104,3.0,16.0
190083202,3.0,40.0
190083203,3.0,15.0
190085202,3.0,23.0
190090001,1.0,64.0
190090002,3.0,57.0
190090003,1.0,34.0
190090005,1.0,22.0
190090008,1.0,44.0
190090009,1.0,33.0
190090013,3.0,20.0
190091107,3.0,29.0
190093102,3.0,46.0
190093103,3.0,16.0
190095102,3.0,38.0
190100001,1.0,54.0
190100002,3.0,48.0
190100004,3.0,21.0
190120003,3.0,33.0
190120004,3.0,23.0
190120006,1.0,39.0
190125101,1.0,39.0
190130001,3.0,60.0
190130002,1.0,40.0
190130003,1.0,37.0
190130004,3.0,35.0
190130005,3.0,26.0
190130006,3.0,34.0
190130007,3.0,37.0
190130010,3.0,16.0
190130011,3.0,17.0
190130012,3.0,15.0
190134301,1.0,29.0
190135101,1.0,42.0
190135103,3.0,17.0
190160002,3.0,71.0
190160004,3.0,43.0
190160005,1.0,36.0
190160009,1.0,43.0
190165102,3.0,32.0
190170003,1.0,52.0
190170006,3.0,29.0
190170007,3.0,57.0
190171102,3.0,40.0
190171103,3.0,17.0
190171104,3.0,15.0
190180001,3.0,76.0
190180002,1.0,55.0
190180003,1.0,33.0
190180004,1.0,32.0
190181102,3.0,54.0
190181105,3.0,28.0
190181107,1.0,28.0
190200001,1.0,65.0
191010001,1.0,59.0
191010002,3.0,55.0
191010003,3.0,35.0
191010005,3.0,28.0
191014101,1.0,35.0
191020002,3.0,71.0
191020004,1.0,47.0
191060001,1.0,45.0
191080001,1.0,65.0
191080002,3.0,62.0
191080003,3.0,38.0
191080004,3.0,35.0
191080005,1.0,32.0
191080007,1.0,17.0
191080010,1.0,37.0
191090001,1.0,57.0
191090002,3.0,52.0
191090003,3.0,24.0
191090005,3.0,17.0
191090006,1.0,20.0
191095104,1.0,26.0
191100014,3.0,19.0
191100015,1.0,16.0
191100017,3.0,52.0
191100018,1.0,56.0
191110001,1.0,56.0
191110002,3.0,50.0
191110003,3.0,29.0
191110004,3.0,28.0
191110005,3.0,23.0
191110006,1.0,18.0
191110007,3.0,95.0
191114102,1.0,32.0
191115101,1.0,36.0
191115201,1.0,36.0
191130001,1.0,64.0
191130002,3.0,60.0
191130003,3.0,38.0
191130004,1.0,35.0
191130005,3.0,32.0
191130006,1.0,26.0
191130008,1.0,44.0
191130009,3.0,16.0
191130011,3.0,16.0
191135202,3.0,27.0
191140001,1.0,47.0
191140002,3.0,47.0
191140003,1.0,17.0
191140006,3.0,67.0
191140007,1.0,39.0
191140008,3.0,32.0
191140009,1.0,28.0
191140010,3.0,24.0
191150002,3.0,74.0
191180001,1.0,52.0
191180003,3.0,25.0
191180006,3.0,18.0
191185101,1.0,28.0
191190002,3.0,74.0
191190003,3.0,47.0
191190004,3.0,36.0
191190007,1.0,68.0
191190008,1.0,50.0
191200002,3.0,52.0
191200003,3.0,33.0
191200004,3.0,25.0
192040002,3.0,58.0
192040003,1.0,40.0
192040004,3.0,36.0
192040005,1.0,43.0
192040006,3.0,43.0
192040007,1.0,20.0
192044102,3.0,33.0
192045101,1.0,36.0
192050001,1.0,58.0
192050002,3.0,49.0
192050003,1.0,31.0
192050004,1.0,26.0
192060001,1.0,41.0
192060002,1.0,19.0
192060003,3.0,36.0
192060004,1.0,15.0
192070001,1.0,61.0
192070002,3.0,57.0
192070003,3.0,39.0
192070004,3.0,35.0
192070008,1.0,34.0
192073102,1.0,45.0
192074101,1.0,37.0
192080002,3.0,52.0
192080003,3.0,24.0
192081107,1.0,30.0
192090001,1.0,47.0
192090002,3.0,41.0
192090003,1.0,22.0
192110002,3.0,38.0
192110003,3.0,33.0
192110004,1.0,51.0
192110007,3.0,15.0
192110008,3.0,22.0
192110009,3.0,47.0
192113106,1.0,31.0
192120001,1.0,58.0
192120002,3.0,55.0
192120003,1.0,36.0
192120004,1.0,34.0
192120005,1.0,28.0
192120006,1.0,83.0
192120007,3.0,85.0
192120008,3.0,35.0
192125202,3.0,34.0
192130001,1.0,66.0
192130002,3.0,64.0
192130004,1.0,34.0
192130005,1.0,32.0
192130006,3.0,31.0
192130008,3.0,30.0
192134103,1.0,30.0
192135102,3.0,21.0
192140001,1.0,53.0
192140002,3.0,46.0
192140003,3.0,25.0
192140004,1.0,23.0
192140006,1.0,16.0
192170003,3.0,51.0
192170004,3.0,27.0
192170005,3.0,23.0
192175101,1.0,30.0
192180003,3.0,82.0
192190001,1.0,65.0
192190002,3.0,63.0
192190004,3.0,36.0
192194101,1.0,36.0
193010001,3.0,52.0
193010002,1.0,34.0
193010003,1.0,27.0
193010004,3.0,32.0
193010008,1.0,16.0
193015102,3.0,23.0
193020001,1.0,58.0
193020002,3.0,57.0
193020003,1.0,38.0
193020004,1.0,35.0
193020005,1.0,34.0
193020006,3.0,32.0
193020007,3.0,28.0
193020008,3.0,23.0
193020009,3.0,22.0
193020011,1.0,38.0
193023104,3.0,36.0
193030003,1.0,52.0
193030004,1.0,41.0
193030005,1.0,38.0
193030006,1.0,64.0
193040001,1.0,58.0
193040003,3.0,30.0
193040004,3.0,28.0
193040008,1.0,42.0
193045102,3.0,44.0
193050002,3.0,64.0
193050006,3.0,38.0
193050009,1.0,44.0
193060001,1.0,64.0
193060002,3.0,68.0
193060003,3.0,44.0
193060004,1.0,37.0
193060005,1.0,51.0
193060006,1.0,24.0
193060008,1.0,51.0
193060009,3.0,37.0
193060010,1.0,15.0
193060011,3.0,15.0
193063102,3.0,48.0
193063103,1.0,16.0
193070002,3.0,63.0
193070003,1.0,67.0
193070005,3.0,37.0
193070006,1.0,35.0
193070007,1.0,25.0
193070008,3.0,15.0
193070010,3.0,36.0
193070013,3.0,24.0
193080003,1.0,47.0
193080004,3.0,47.0
193080005,1.0,26.0
193100001,1.0,74.0
193100002,3.0,63.0
193100003,3.0,37.0
193100004,1.0,34.0
193100005,3.0,32.0
193104104,3.0,39.0
193104201,1.0,37.0
193114101,1.0,49.0
193120002,3.0,60.0
193120003,3.0,34.0
193130001,1.0,60.0
193130002,3.0,61.0
193130003,1.0,33.0
193130004,1.0,27.0
193130005,1.0,24.0
193130006,3.0,20.0
193135102,3.0,33.0
193140002,3.0,51.0
193140003,3.0,29.0
193140004,3.0,24.0
193144101,1.0,31.0
193145103,1.0,34.0
193150001,1.0,65.0
193150002,3.0,55.0
193150005,3.0,88.0
193160002,1.0,46.0
193163102,3.0,42.0
193163103,1.0,19.0
193163104,3.0,15.0
193170001,1.0,76.0
193170002,3.0,66.0
193170003,1.0,41.0
193170004,1.0,40.0
193170005,1.0,38.0
193170007,1.0,31.0
193174102,3.0,37.0
193174202,3.0,32.0
193175102,3.0,36.0
193175202,3.0,29.0
193180001,1.0,64.0
193180002,3.0,58.0
193180003,3.0,38.0
193180005,1.0,33.0
193180006,1.0,30.0
193180007,1.0,45.0
193184103,1.0,36.0
193185102,3.0,30.0
193185202,3.0,33.0
193190001,1.0,64.0
193190002,3.0,61.0
193190003,1.0,42.0
193190005,1.0,37.0
193190006,3.0,35.0
193190009,1.0,42.0
193193102,3.0,38.0
193194102,3.0,44.0
193200003,1.0,49.0
193200004,3.0,47.0
193200005,3.0,45.0
193200006,1.0,42.0
193200008,1.0,47.0
193200010,3.0,41.0
193201103,3.0,18.0
193201109,1.0,15.0
193203101,1.0,43.0
193410001,3.0,61.0
193410002,1.0,39.0
193410003,1.0,36.0
193410004,1.0,22.0
193410005,1.0,63.0
193414202,3.0,33.0
194010001,3.0,49.0
194010002,3.0,32.0
194010003,1.0,27.0
194015102,1.0,32.0
194015202,3.0,30.0
194020005,1.0,40.0
194023102,3.0,42.0
194023103,3.0,19.0
194030001,3.0,70.0
194030003,1.0,42.0
194050001,3.0,42.0
194050005,1.0,47.0
194070001,1.0,65.0
194070003,1.0,35.0
194070004,1.0,31.0
194070006,3.0,35.0
194070008,3.0,32.0
194080003,1.0,43.0
194080004,3.0,39.0
194080005,3.0,44.0
194080006,3.0,15.0
194083101,1.0,39.0
194083103,1.0,15.0
194090002,3.0,48.0
194090005,3.0,22.0
194100002,3.0,51.0
194100003,3.0,42.0
194100004,3.0,15.0
194110001,1.0,55.0
194110002,3.0,53.0
194110003,3.0,32.0
194110004,1.0,29.0
194110005,3.0,26.0
194114101,1.0,34.0
194130002,3.0,42.0
194130003,1.0,19.0
194130005,1.0,43.0
194140001,1.0,54.0
194140002,3.0,58.0
194140003,3.0,25.0
194140006,3.0,31.0
194144102,1.0,34.0
194150001,1.0,61.0
194150002,3.0,61.0
194150005,1.0,25.0
194150007,3.0,58.0
194160001,1.0,49.0
194160002,3.0,48.0
194160003,3.0,22.0
194160005,1.0,19.0
194170002,3.0,46.0
194170003,3.0,43.0
194170006,3.0,16.0
194173101,1.0,45.0
194173103,3.0,18.0
194180002,3.0,53.0
194180004,1.0,25.0
194190001,1.0,57.0
194190002,3.0,52.0
194190003,1.0,34.0
194190004,1.0,29.0
194190005,1.0,26.0
194190006,1.0,41.0
194190008,1.0,37.0
194190009,1.0,43.0
194190010,1.0,44.0
194190011,3.0,19.0
194190014,1.0,39.0
194190019,3.0,15.0
194190022,3.0,25.0
194192104,1.0,15.0
194193102,3.0,39.0
194193103,3.0,19.0
194193204,3.0,33.0
194194202,3.0,18.0
194194203,1.0,15.0
194195102,3.0,32.0
194195202,3.0,27.0
194200011,1.0,44.0
194200017,3.0,37.0
195010002,3.0,51.0
195010003,1.0,34.0
195010005,1.0,24.0
195010006,3.0,22.0
195010007,3.0,20.0
195010008,3.0,15.0
195014102,3.0,31.0
195015101,1.0,31.0
195015201,1.0,26.0
195020001,1.0,66.0
195020004,3.0,35.0
195020005,3.0,33.0
195025102,3.0,52.0
195030002,3.0,56.0
195030003,3.0,32.0
195030004,1.0,28.0
195030006,3.0,29.0
195035101,1.0,33.0
195040002,3.0,44.0
195040003,1.0,29.0
195040004,3.0,26.0
195040005,1.0,24.0
195040007,1.0,37.0
195060002,3.0,48.0
195060003,3.0,24.0
195060005,1.0,35.0
195070002,3.0,67.0
195070003,3.0,34.0
195070004,3.0,45.0
195070007,1.0,40.0
195073103,1.0,17.0
195075101,1.0,35.0
195080001,3.0,79.0
195080002,3.0,48.0
195080004,1.0,24.0
195080005,3.0,19.0
195090002,3.0,54.0
195090003,3.0,44.0
195090004,3.0,31.0
195090005,3.0,28.0
195090006,3.0,26.0
195090007,1.0,33.0
195090010,1.0,29.0
195100002,3.0,54.0
195100003,1.0,33.0
195100004,1.0,28.0
195100006,1.0,19.0
195100008,3.0,31.0
195105202,3.0,21.0
195110002,3.0,62.0
195110004,3.0,33.0
195110005,3.0,31.0
195110006,1.0,28.0
195110007,1.0,24.0
195114203,1.0,40.0
195115102,3.0,25.0
195120001,1.0,68.0
195120002,3.0,62.0
195120003,3.0,44.0
195120004,3.0,42.0
195120005,3.0,40.0
195120007,1.0,32.0
195120008,3.0,26.0
195120009,1.0,48.0
195121104,1.0,18.0
195123102,1.0,20.0
195123103,1.0,15.0
195123105,1.0,45.0
195124104,3.0,27.0
195140002,3.0,57.0
195150001,1.0,65.0
195150002,3.0,61.0
195150003,1.0,40.0
195150004,3.0,35.0
195150005,1.0,33.0
195150006,1.0,31.0
195150007,3.0,28.0
195150008,3.0,26.0
195150009,3.0,36.0
195150011,1.0,18.0
195150012,1.0,15.0
195150014,3.0,25.0
195150016,1.0,23.0
195155103,3.0,25.0
195160002,3.0,71.0
195160006,3.0,38.0
195160007,3.0,36.0
195160008,1.0,33.0
195160011,3.0,30.0
195164101,1.0,36.0
195170001,1.0,54.0
195170002,3.0,45.0
195170004,1.0,27.0
195174102,3.0,24.0
195180001,1.0,56.0
195180002,3.0,53.0
195180003,1.0,35.0
195180005,1.0,25.0
195180006,3.0,18.0
195184102,3.0,35.0
195190001,1.0,55.0
195190002,3.0,54.0
195190003,3.0,32.0
195190004,1.0,28.0
195190005,3.0,26.0
195190006,1.0,23.0
195190008,3.0,36.0
195190009,3.0,37.0
195190010,3.0,21.0
195190011,1.0,18.0
195190015,1.0,36.0
195190019,1.0,34.0
195190020,1.0,24.0
195195202,3.0,26.0
195195303,3.0,21.0
195200001,1.0,60.0
195200002,3.0,43.0
195200003,3.0,24.0
195200005,1.0,19.0
196020001,3.0,65.0
196020002,1.0,35.0
196030001,1.0,75.0
196030002,3.0,70.0
196030003,3.0,37.0
196030004,1.0,33.0
196030006,3.0,33.0
196033101,1.0,43.0
196033106,3.0,15.0
196040003,3.0,33.0
196040004,1.0,33.0
196040005,1.0,32.0
196050002,3.0,59.0
196050003,3.0,33.0
196050004,1.0,31.0
196050005,1.0,28.0
196054101,1.0,36.0
196060002,3.0,89.0
196070002,1.0,34.0
196070003,3.0,32.0
196070004,3.0,29.0
196070005,3.0,55.0
196070006,1.0,56.0
196070007,3.0,23.0
196080002,3.0,86.0
196080003,3.0,49.0
196080004,3.0,39.0
196080005,1.0,31.0
196080011,3.0,42.0
196083102,1.0,42.0
196083103,3.0,20.0
196085101,1.0,57.0
196090002,3.0,74.0
196090003,1.0,35.0
196100002,3.0,87.0
196100003,1.0,48.0
196100004,3.0,48.0
196110001,3.0,53.0
196110002,1.0,41.0
196110004,1.0,34.0
196110005,3.0,31.0
196110006,3.0,36.0
196114201,1.0,41.0
196114203,3.0,17.0
196114204,1.0,16.0
196120002,3.0,75.0
196120003,1.0,38.0
196120008,3.0,34.0
196130001,1.0,63.0
196130002,3.0,57.0
196130003,3.0,34.0
196130005,1.0,27.0
196130006,1.0,23.0
196134101,1.0,34.0
196140002,3.0,78.0
196150004,3.0,47.0
196150005,3.0,26.0
196150006,1.0,23.0
196150008,1.0,19.0
196150010,1.0,30.0
196160001,3.0,71.0
196160003,1.0,37.0
196160004,1.0,46.0
196160005,3.0,34.0
196160008,3.0,32.0
196170003,1.0,71.0
196170004,3.0,72.0
196170006,1.0,39.0
196180003,1.0,46.0
196183102,3.0,41.0
196183103,3.0,15.0
196190004,1.0,49.0
196190006,3.0,19.0
196200004,3.0,36.0
196200005,1.0,34.0
196230001,1.0,68.0
196230002,3.0,62.0
196230003,3.0,38.0
196230004,1.0,34.0
196234202,3.0,21.0
196240001,1.0,80.0
196240002,3.0,75.0
196240004,1.0,51.0
196240005,1.0,26.0
196240011,3.0,51.0
196243102,3.0,15.0
196243104,3.0,36.0
196245102,3.0,27.0
196245201,1.0,51.0
196250001,1.0,86.0
196250002,3.0,77.0
196250003,3.0,50.0
196250005,1.0,54.0
196250007,3.0,17.0
196250008,1.0,55.0
196250009,3.0,52.0
196250010,1.0,25.0
196250012,3.0,18.0
196250013,3.0,15.0
196260001,3.0,61.0
196260004,1.0,42.0
196270002,3.0,79.0
196270003,3.0,41.0
196270005,1.0,42.0
196275102,3.0,59.0
196275103,1.0,59.0
196280002,3.0,66.0
196280003,1.0,29.0
196280004,1.0,58.0
196280006,3.0,32.0
196290003,3.0,57.0
196300002,3.0,89.0
196300003,1.0,56.0
196300004,3.0,48.0
196300007,3.0,20.0
196300008,3.0,17.0
197010001,1.0,83.0
197010004,1.0,53.0
197010005,3.0,49.0
197010007,1.0,18.0
197010009,3.0,15.0
197010010,3.0,42.0
197020001,1.0,67.0
197020002,3.0,55.0
197020004,1.0,31.0
197024105,3.0,26.0
197030003,1.0,39.0
197030004,1.0,37.0
197030005,1.0,31.0
197030006,3.0,38.0
197030007,3.0,33.0
197035102,3.0,22.0
197040003,1.0,45.0
197040004,1.0,44.0
197040005,1.0,41.0
197040006,1.0,37.0
197040007,3.0,40.0
197041103,3.0,19.0
197043104,3.0,37.0
197044102,3.0,41.0
197050002,3.0,61.0
197050005,3.0,29.0
197050009,1.0,32.0
197060001,1.0,55.0
197060002,3.0,53.0
197060003,1.0,25.0
197060004,3.0,22.0
197060006,1.0,19.0
197080002,1.0,49.0
197080003,1.0,48.0
197080005,1.0,17.0
197090002,1.0,49.0
197100002,3.0,80.0
197100003,3.0,60.0
197100004,1.0,48.0
197101103,3.0,45.0
197110001,1.0,68.0
197110002,3.0,67.0
197110003,1.0,40.0
197115102,3.0,29.0
197120001,1.0,55.0
197120002,3.0,50.0
197120003,3.0,27.0
197120004,1.0,21.0
197124101,1.0,35.0
197130002,3.0,79.0
197130005,3.0,49.0
197130006,3.0,25.0
197130007,3.0,46.0
197130008,1.0,16.0
197130010,1.0,46.0
197134103,1.0,29.0
197140001,1.0,67.0
197140002,3.0,54.0
197140003,3.0,26.0
197140004,3.0,20.0
197145102,1.0,26.0
197150002,3.0,62.0
197150005,3.0,35.0
197150006,3.0,28.0
197150009,1.0,29.0
197155101,1.0,34.0
197160002,3.0,39.0
197160004,3.0,29.0
197160005,1.0,27.0
197163101,1.0,49.0
197170002,3.0,71.0
197170003,1.0,43.0
197170004,3.0,30.0
197170006,3.0,45.0
197175102,1.0,29.0
197180002,3.0,73.0
197190002,3.0,74.0
197190004,1.0,43.0
197200001,1.0,60.0
197200004,3.0,36.0
197200005,3.0,33.0
197200006,1.0,30.0
197200007,1.0,28.0
197200008,1.0,25.0
197200009,1.0,23.0
197200010,1.0,21.0
197200011,1.0,19.0
197200012,3.0,16.0
197200016,3.0,30.0
197200017,3.0,26.0
197201105,1.0,32.0
197205102,1.0,33.0
197210002,1.0,46.0
197210003,3.0,41.0
197210004,3.0,43.0
197210005,3.0,17.0
197213101,1.0,47.0
197213103,1.0,19.0
197220001,3.0,81.0
197220002,3.0,46.0
197220003,1.0,54.0
197220004,1.0,21.0
197230002,3.0,55.0
197230003,1.0,49.0
197230004,3.0,44.0
197240002,3.0,68.0
197240003,3.0,17.0
197240005,1.0,49.0
197240006,3.0,39.0
197250001,1.0,66.0
197250002,3.0,54.0
197250004,3.0,30.0
197250005,1.0,27.0
197250006,3.0,29.0
197253202,1.0,27.0
197260001,1.0,63.0
197260002,3.0,60.0
197260003,1.0,37.0
197260004,3.0,29.0
197264102,3.0,38.0
197264204,1.0,32.0
197280001,1.0,60.0
197280002,3.0,55.0
197280003,3.0,32.0
197280004,1.0,28.0
197280005,3.0,25.0
197285101,1.0,35.0
197290001,3.0,78.0
197290003,1.0,37.0
197300001,1.0,64.0
197300002,3.0,54.0
197300004,3.0,32.0
198010002,3.0,73.0
198010003,1.0,36.0
198010005,3.0,39.0
198015102,3.0,31.0
198020001,1.0,70.0
198020002,3.0,69.0
198020003,3.0,41.0
198023102,3.0,36.0
198030003,1.0,43.0
198030004,3.0,36.0
198030005,3.0,18.0
198040001,3.0,63.0
198040002,1.0,42.0
198040003,3.0,15.0
198040005,3.0,30.0
198050002,3.0,48.0
198050003,1.0,48.0
198050004,3.0,25.0
198050005,1.0,31.0
198051206,3.0,27.0
198060002,3.0,78.0
198070003,1.0,54.0
198070004,3.0,48.0
198073204,1.0,15.0
198080001,1.0,63.0
198080002,3.0,56.0
198080003,1.0,39.0
198080004,3.0,22.0
198080005,1.0,16.0
198084102,3.0,33.0
198090001,1.0,69.0
198090002,3.0,61.0
198090003,1.0,35.0
198090004,1.0,19.0
198094102,3.0,34.0
198100002,1.0,53.0
198100003,3.0,53.0
198100005,3.0,32.0
198100006,1.0,31.0
198100007,3.0,22.0
198100008,3.0,28.0
198110003,1.0,53.0
198110005,1.0,47.0
198110008,1.0,15.0
198111102,3.0,46.0
198111103,1.0,20.0
198130001,1.0,94.0
198130002,3.0,56.0
198130003,1.0,59.0
198130004,1.0,34.0
198130006,3.0,67.0
198134102,3.0,31.0
198140001,1.0,81.0
198140003,1.0,52.0
198140004,3.0,49.0
198140005,1.0,17.0
198150003,1.0,47.0
198150004,3.0,41.0
198150005,1.0,16.0
198160001,1.0,58.0
198160002,3.0,52.0
198160005,3.0,20.0
198170001,1.0,63.0
198170002,3.0,58.0
198170004,1.0,37.0
198170005,3.0,34.0
198175104,3.0,30.0
198175201,1.0,31.0
198180002,1.0,48.0
198180003,3.0,51.0
198190001,1.0,49.0
198190002,3.0,43.0
198200001,1.0,71.0
198200003,3.0,39.0
198200004,1.0,37.0
198200007,3.0,30.0
198204101,1.0,40.0
199010002,3.0,57.0
199014101,1.0,47.0
199020001,1.0,54.0
199020003,1.0,32.0
199020004,3.0,29.0
199020005,3.0,25.0
199020007,3.0,74.0
199020009,1.0,27.0
199024102,3.0,32.0
199025102,1.0,31.0
199030003,1.0,43.0
199030004,3.0,40.0
199030005,1.0,19.0
199030006,3.0,17.0
199030007,3.0,15.0
199040001,1.0,60.0
199040002,3.0,59.0
199040003,3.0,41.0
199040004,3.0,32.0
199040005,3.0,29.0
199040007,1.0,42.0
199040009,1.0,82.0
199040010,3.0,84.0
199043106,1.0,16.0
199050001,1.0,71.0
199050002,3.0,60.0
199050003,3.0,25.0
199050004,1.0,22.0
199055102,1.0,34.0
199060001,1.0,58.0
199060002,3.0,56.0
199060003,3.0,36.0
199060004,3.0,35.0
199060014,3.0,19.0
199060015,3.0,17.0
199064101,1.0,34.0
199090001,1.0,78.0
199090002,3.0,68.0
199090003,3.0,46.0
199090004,3.0,38.0
199090005,3.0,35.0
199090006,3.0,42.0
199093103,1.0,45.0
199110001,1.0,51.0
199110002,3.0,51.0
199110003,3.0,23.0
199110004,3.0,17.0
199120001,1.0,72.0
199120002,3.0,69.0
199120003,1.0,38.0
199120005,3.0,34.0
199120006,3.0,32.0
199120007,3.0,30.0
199120008,3.0,29.0
199120009,3.0,24.0
199120010,1.0,22.0
199120011,1.0,20.0
199120015,3.0,32.0
199123103,1.0,38.0
199124101,1.0,32.0
